city,date,ws,hum,dew,pm25,fqi_cum
Jieyang,9/29/2020,1.5,74,22,93,48.81499637
Jieyang,9/30/2020,2.5,83,22,68,52.09380295
Jinan,4/1/2020,4,28,-6.9,63,27.39215686
Jinan,4/2/2020,1,80.2,4.5,112,41.60652384
Jinan,4/3/2020,2,43.2,0.3,124,33.22979908
Jinan,4/4/2020,3,32.1,-4.9,112,29.60331034
Jinan,4/5/2020,2,35.2,-4.8,97,27.34091019
Jinan,4/6/2020,4,32,-2.4,87,31.83260712
Jinan,4/7/2020,3,37.1,2.3,127,35.15432704
Jinan,4/8/2020,2,59.9,5.3,158,41.60475067
Jinan,4/9/2020,1,95.3,4.9,112,45.57760228
Jinan,4/10/2020,2,85.3,4.1,137,46.28626846
Jinan,4/11/2020,2,63.2,2,132,39.47465505
Jinan,4/12/2020,2,31,-3.2,102,27.33242556
Jinan,4/13/2020,2,25.2,-2.8,82,25.04969741
Jinan,4/14/2020,5,27.1,-0.3,93,34.26047567
Jinan,4/15/2020,4,30,1.8,93,33.70007262
Jinan,4/16/2020,4,49.2,6.5,102,41.26695715
Jinan,4/17/2020,3,43.2,3.1,99,35.63115468
Jinan,4/18/2020,1,54.1,5.3,153,37.5827342
Jinan,4/19/2020,2,88.2,10.1,156,50.92981118
Jinan,4/20/2020,3,27,-3.7,50,25.72724522
Jinan,4/21/2020,2,35,-6.1,61,24.80180344
Jinan,4/22/2020,3,16.1,-11.1,50,19.37479424
Jinan,4/23/2020,2,20.1,-9.1,55,19.29757323
Jinan,4/24/2020,5,19.1,-6.8,76,28.19971557
Jinan,4/25/2020,3,29.1,-1.4,78,28.82002542
Jinan,4/26/2020,2,23.1,-4.6,74,23.23082183
Jinan,4/27/2020,3,30,-3,82,28.46647301
Jinan,4/28/2020,5,31.1,1.2,80,35.32704551
Jinan,4/29/2020,4,26.9,3.5,95,33.86128661
Jinan,4/30/2020,4,41.1,12,104,42.04091624
Jinan,5/1/2020,5,50.1,12.8,93,46.4320443
Jinan,5/2/2020,2,51.9,15.2,107,41.83423505
Jinan,5/3/2020,2,59.2,17.7,152,47.19954006
Jinan,5/4/2020,4,64,7.2,70,43.66400387
Jinan,5/5/2020,3,63.1,10.3,70,42.6437969
Jinan,5/6/2020,2,56,12.5,129,42.66739288
Jinan,5/7/2020,2,66.9,13.9,72,43.14656863
Jinan,5/8/2020,2,96.7,12.8,59,49.38862866
Jinan,5/9/2020,2,91.9,10.4,68,47.47512104
Jinan,5/10/2020,2,54,10.5,93,39.33514887
Jinan,5/11/2020,5,42,5.1,57,38.78068264
Jinan,5/12/2020,3,26.1,1.3,57,28.31330792
Jinan,5/13/2020,5,31.1,6.9,99,39.09852941
Jinan,5/14/2020,2,56,13.2,122,42.65044783
Jinan,5/15/2020,2,72.1,14.8,161,49.4659344
Jinan,5/16/2020,5,53.1,14.6,102,48.5273602
Jinan,5/17/2020,3,62.2,11.4,147,46.91891794
Jinan,5/18/2020,2,46.1,5,65,33.22374122
Jinan,5/19/2020,2,38.1,4.6,63,30.92478214
Jinan,5/20/2020,4,34.1,6.5,82,36.46315057
Jinan,5/21/2020,5,28.9,8.4,91,38.8723009
Jinan,5/22/2020,2,34,7.6,70,31.73045267
Jinan,5/23/2020,4,53.1,12.7,95,44.92109053
Jinan,5/24/2020,2,47,9.7,68,35.90698378
Jinan,5/25/2020,3,38.1,8.9,74,35.91328371
Jinan,5/26/2020,2,62,11.5,68,40.53933672
Jinan,5/27/2020,3,43,6.9,59,35.38628661
Jinan,5/28/2020,4,23,4,55,31.07377148
Jinan,5/29/2020,3,34.9,10.4,76,35.95145848
Jinan,5/30/2020,4,52,11.6,68,42.71798596
Jinan,5/31/2020,3,38.9,13,76,38.22596829
Jinan,6/1/2020,3,42,14,80,39.69692568
Jinan,6/2/2020,2,45.9,12.2,117,39.37805011
Jinan,6/3/2020,4,20.1,5.5,117,34.27336601
Jinan,6/4/2020,3,18.1,7.4,112,32.1327221
Jinan,6/5/2020,2,58.9,17.3,154,47.03134229
Jinan,6/6/2020,1,58.2,17.4,139,43.81894214
Jinan,6/7/2020,3,30,11.3,87,35.73347858
Jinan,6/8/2020,3,34,12.3,97,37.73807795
Jinan,6/9/2020,2,49,14.6,109,40.91799806
Jinan,6/10/2020,2,53.8,16.3,132,44.13445897
Jinan,6/11/2020,2,30,8.3,99,32.56535948
Jinan,6/12/2020,3,39.9,13.2,91,39.34561244
Jinan,6/13/2020,2,56.9,17.1,95,43.39832365
Jinan,6/14/2020,3,36.1,10.3,82,36.51108085
Jinan,6/15/2020,1,39.1,9.4,74,31.77875212
Jinan,6/16/2020,2,72.2,17.2,144,49.79291939
Jinan,6/17/2020,1,92.2,17.3,117,51.13823529
Jinan,6/18/2020,2,87,15.6,63,48.541939
Jinan,6/19/2020,1,58.9,15.2,87,40.24061365
Jinan,6/20/2020,3,47,14.9,85,41.6453038
Jinan,6/21/2020,4,57,15.9,93,47.36183733
Jinan,6/22/2020,3,53,14.9,74,42.57946018
Jinan,6/23/2020,3,86.2,17.6,74,52.20298959
Jinan,6/24/2020,3,72,17.4,70,48.34918906
Jinan,6/25/2020,3,67.2,18.6,95,49.02343258
Jinan,6/26/2020,3,68.1,19.2,93,49.43966957
Jinan,6/27/2020,2,58,18.9,107,45.17296054
Jinan,6/28/2020,1,65.9,20.3,154,47.93711571
Jinan,6/29/2020,2,81.1,19.3,132,52.4300472
Jinan,6/30/2020,1,77.9,18.5,99,47.22554466
Jinan,7/1/2020,2,46.9,14.8,63,38.12478214
Jinan,7/2/2020,2,63.9,18.2,70,44.40153111
Jinan,7/3/2020,2,90,19.2,74,51.6224885
Jinan,7/4/2020,2,73.2,18.7,82,47.5889131
Jinan,7/5/2020,4,68.9,20.6,102,53.10372186
Jinan,7/6/2020,2,74.9,21.2,127,51.55421811
Jinan,7/7/2020,3,61.8,18.9,132,49.72378359
Jinan,7/8/2020,2,52.1,15.5,107,42.03129388
Jinan,7/9/2020,2,73.9,19,97,48.68257686
Jinan,7/10/2020,1,73.1,19.5,127,47.95606996
Jinan,7/11/2020,2,84.8,20.5,159,55.33217139
Jinan,7/12/2020,3,90.9,17.8,55,52.49866255
Jinan,7/13/2020,2,89,18.5,57,50.15486565
Jinan,7/14/2020,2,63.9,17.8,76,44.51409465
Jinan,7/15/2020,2,84.2,19.5,114,52.37716049
Jinan,7/16/2020,2,67.1,19.2,117,48.10942266
Jinan,7/17/2020,2,66.1,18.5,124,47.87636771
Jinan,7/18/2020,3,79,18.4,119,53.10996127
Jinan,7/19/2020,2,79.9,17.9,63,47.89438998
Jinan,7/20/2020,2,68.2,17,76,45.19693779
Jinan,7/21/2020,2,58,18.3,82,43.59283466
Jinan,7/22/2020,3,80.2,19.7,117,53.94433551
Jinan,7/23/2020,3,79.1,16.6,63,49.37194989
Jinan,7/24/2020,2,55.1,17.4,72,41.9122549
Jinan,7/25/2020,1,65,18.9,91,43.78510046
Jinan,7/26/2020,1,90.1,19.5,89,50.25133745
Jinan,7/27/2020,2,81.2,18.8,112,51.18114258
Jinan,7/28/2020,2,76.1,20.1,129,51.41788308
Jinan,7/29/2020,2,73.1,21,114,50.33745461
Jinan,7/30/2020,2,72.1,21.4,99,49.5119281
Jinan,7/31/2020,2,79.1,21.8,53,49.09175139
Jinan,8/1/2020,2,75.2,22.9,82,50.14773663
Jinan,8/2/2020,4,78,23.6,61,54.7402566
Jinan,8/3/2020,3,75.2,25.6,72,53.27167756
Jinan,8/4/2020,3,73,23.3,53,50.61686032
Jinan,8/5/2020,1,90.9,24.6,95,53.25997942
Jinan,8/6/2020,2,94.7,23.6,85,55.52019487
Jinan,8/7/2020,1,95.9,22.9,82,53.00792181
Jinan,8/8/2020,2,93,22.4,134,57.02753571
Jinan,8/9/2020,1,86.1,22.3,147,53.60742556
Jinan,8/10/2020,2,72.2,22.8,139,52.28081578
Jinan,8/11/2020,2,74.1,23.3,139,53.00091382
Jinan,8/12/2020,4,74.9,23.6,99,55.91998911
Jinan,8/13/2020,3,92,24.4,61,56.31759864
Jinan,8/14/2020,2,76.8,23.9,65,50.16344711
Jinan,8/15/2020,3,93,22.6,53,55.27372307
Jinan,8/16/2020,1,93,25,85,53.46665456
Jinan,8/17/2020,2,74.2,24.4,87,50.89023239
Jinan,8/18/2020,4,66.8,24.3,80,53.26076011
Jinan,8/19/2020,1,94.1,21.1,65,50.80108327
Jinan,8/20/2020,3,92.9,19.7,46,53.46707214
Jinan,8/21/2020,3,78.9,16.4,72,49.68687364
Jinan,8/22/2020,2,72.1,17.7,95,47.4924413
Jinan,8/23/2020,2,75.1,22.2,117,51.58001089
Jinan,8/24/2020,4,90.2,21.2,70,57.07674897
Jinan,8/25/2020,2,76.9,19.5,59,47.72294239
Jinan,8/26/2020,3,75.2,17.7,119,51.81682401
Jinan,8/27/2020,2,82.1,19.2,68,49.33884653
Jinan,8/28/2020,1,73.1,18.9,87,45.60433914
Jinan,8/29/2020,2,68.8,19.8,124,49.18862261
Jinan,8/30/2020,2,71.9,20.2,124,50.15970104
Jinan,8/31/2020,2,79.1,21.1,114,51.88647422
Jinan,9/1/2020,2,70.1,17.9,59,45.23862866
Jinan,9/2/2020,2,52,12.9,59,38.26264827
Jinan,9/3/2020,2,53.1,10.8,57,37.40535585
Jinan,9/4/2020,2,45.1,9.8,50,34.55507746
Jinan,9/5/2020,3,39,13.1,68,37.88846526
Jinan,9/6/2020,2,49.1,15.8,72,39.62794118
Jinan,9/7/2020,1,68,17,122,45.19837812
Jinan,9/8/2020,2,82,17.8,70,48.73045267
Jinan,9/9/2020,2,71.1,17.7,87,46.83091866
Jinan,9/10/2020,2,66.2,16.7,85,45.01284193
Jinan,9/11/2020,3,78.1,15.1,50,47.71793149
Jinan,9/12/2020,2,82.9,16.7,72,48.51911765
Jinan,9/13/2020,2,82.9,16.8,107,50.36854878
Jinan,9/14/2020,2,73.2,17.7,127,49.41353183
Jinan,9/15/2020,3,67.1,17.2,80,47.54055313
Jinan,9/16/2020,2,58.2,12.6,97,41.62032196
Jinan,9/17/2020,2,43,5.6,42,31.5597313
Jinan,9/18/2020,2,33,8.8,59,31.50284435
Jinan,9/19/2020,2,47.1,9.6,85,36.75744977
Jinan,9/20/2020,2,37,9.5,76,33.7204672
Jinan,9/21/2020,2,61.9,13.5,127,44.5297083
Jinan,9/22/2020,2,68.1,14.7,151,47.9025115
Jinan,9/23/2020,2,81,14.5,93,48.04593319
Jinan,9/24/2020,1,83.9,16.1,132,49.24660494
Jinan,9/25/2020,2,85.8,15.2,153,52.6754902
Jinan,9/26/2020,2,66,13.9,109,44.82486081
Jinan,9/27/2020,2,59,12.2,87,41.10984023
Jinan,9/28/2020,2,63.9,13.4,85,42.82019487
Jinan,9/29/2020,2,71.1,14.8,104,46.28383563
Jinan,9/30/2020,2,60,10.4,80,40.11740499
Kunming,4/1/2020,4.6,33,1,149,38.32746308
Kunming,4/2/2020,5.6,44,4,134,44.0912612
Kunming,4/3/2020,5.6,48,6,142,46.48317599
Kunming,4/4/2020,2.5,67,9,157,46.29944323
Kunming,4/5/2020,3.6,81,9,134,51.16261196
Kunming,4/6/2020,5.6,87,8,117,55.92755991
Kunming,4/7/2020,3.6,82,8,112,49.79072864
Kunming,4/8/2020,3.6,87,9,132,52.5597313
Kunming,4/9/2020,4.6,51,8,124,44.9728274
Kunming,4/10/2020,5.6,54,9,117,48.16775599
Kunming,4/11/2020,3.6,51,5,80,38.92404987
Kunming,4/12/2020,4.6,87,8,93,52.3781772
Kunming,4/13/2020,2.5,93,9,63,47.96405229
Kunming,4/14/2020,3.6,67,7,63,43.02995643
Kunming,4/15/2020,5.6,45,8,80,43.52426773
Kunming,4/16/2020,5.6,42,6,97,42.66836117
Kunming,4/17/2020,6.6,45,7,95,46.12049141
Kunming,4/18/2020,8.7,52,8,68,51.83290971
Kunming,4/19/2020,6.6,40,6,78,43.50580973
Kunming,4/20/2020,6.6,34,5,72,41.20697168
Kunming,4/21/2020,6.6,39,5,78,42.76561365
Kunming,4/22/2020,4.6,42,7,76,39.76349552
Kunming,4/23/2020,5.6,87,8,89,54.48723069
Kunming,4/24/2020,4.6,100,5,46,51.73989349
Kunming,4/25/2020,3.6,100,6,50,50.12103607
Kunming,4/26/2020,1.5,71,5,59,37.98269184
Kunming,4/27/2020,1.5,62,5,93,37.48166304
Kunming,4/28/2020,1.5,51,5,80,34.06293876
Kunming,4/29/2020,4.6,71,8,78,47.60657226
Kunming,4/30/2020,5.6,72,12,53,50.84616316
Kunming,5/1/2020,2.5,63,11,57,41.13580247
Kunming,5/2/2020,3.6,56,10,59,41.54478335
Kunming,5/3/2020,5.6,55,10,65,46.23305495
Kunming,5/4/2020,6.6,59,11,65,50.03806584
Kunming,5/5/2020,6.6,49,11,59,47.22942387
Kunming,5/6/2020,8.7,40,9,63,49.06590414
Kunming,5/7/2020,8.7,39,9,59,48.61014282
Kunming,5/8/2020,6.6,31,6,57,40.17556282
Kunming,5/9/2020,4.6,28,0,59,31.95763738
Kunming,5/10/2020,4.6,37,5,80,37.73886468
Kunming,5/11/2020,4.6,28,4,76,34.79290729
Kunming,5/12/2020,4.6,56,11,97,46.30452675
Kunming,5/13/2020,8.7,55,11,70,54.1563786
Kunming,5/14/2020,8.7,49,9,59,51.11014282
Kunming,5/15/2020,6.6,45,9,68,45.71199467
Kunming,5/16/2020,2.5,67,11,78,43.21604938
Kunming,5/17/2020,3.6,93,15,78,54.22312999
Kunming,5/18/2020,2.5,59,12,57,40.62599855
Kunming,5/19/2020,4.6,49,12,70,43.65583394
Kunming,5/20/2020,6.6,50,13,74,49.23142096
Kunming,5/21/2020,6.6,60,14,50,50.98704914
Kunming,5/22/2020,3.6,93,16,68,54.19892278
Kunming,5/23/2020,4.6,77,14,72,51.73910675
Kunming,5/24/2020,4.6,53,14,65,45.37902445
Kunming,5/25/2020,3.6,64,12,76,45.3996611
Kunming,5/26/2020,4.6,87,10,59,51.60959816
Kunming,5/27/2020,4.6,100,10,57,54.7567175
Kunming,5/28/2020,2.5,100,15,78,53.4268337
Kunming,5/29/2020,2.5,87,13,46,47.550351
Kunming,5/30/2020,4.6,64,13,61,47.43306705
Kunming,5/31/2020,5.6,60,13,61,48.74788187
Kunming,6/1/2020,4.6,56,13,65,45.63882837
Kunming,6/2/2020,4.6,56,13,57,45.22730574
Kunming,6/3/2020,3.6,56,12,61,42.62805616
Kunming,6/4/2020,5.6,49,12,61,45.50768579
Kunming,6/5/2020,1.5,68,14,57,41.54157589
Kunming,6/6/2020,4.6,64,15,57,48.20769789
Kunming,6/7/2020,7.7,50,15,42,51.11201888
Kunming,6/8/2020,5.6,57,14,38,47.30495038
Kunming,6/9/2020,3.6,73,16,50,48.27299685
Kunming,6/10/2020,6.6,73,16,42,54.80591866
Kunming,6/11/2020,7.7,68,15,30,54.99473493
Kunming,6/12/2020,7.7,60,15,25,52.73753328
Kunming,6/13/2020,5.6,73,16,34,52.07958122
Kunming,6/14/2020,2.5,93,17,46,51.01113532
Kunming,6/15/2020,3.6,77,17,42,49.3516703
Kunming,6/16/2020,5.6,88,18,34,56.80997337
Kunming,6/17/2020,6.6,73,17,30,54.67883079
Kunming,6/18/2020,4.6,93,17,42,55.66648511
Kunming,6/19/2020,2.5,100,18,53,53.6114137
Kunming,6/20/2020,5.6,82,17,25,54.35681433
Kunming,6/21/2020,6.6,73,17,25,54.42162915
Kunming,6/22/2020,6.6,73,16,34,54.39439603
Kunming,6/23/2020,5.6,68,17,46,51.93706124
Kunming,6/24/2020,3.6,77,17,50,49.76319293
Kunming,6/25/2020,2.5,93,18,72,52.83877996
Kunming,6/26/2020,5.6,73,17,46,53.18706124
Kunming,6/27/2020,6.6,73,16,34,54.39439603
Kunming,6/28/2020,5.6,68,16,34,50.82958122
Kunming,6/29/2020,5.6,68,16,42,51.24110385
Kunming,6/30/2020,3.6,88,17,53,52.66751392
Kunming,7/1/2020,2.5,100,18,46,53.2513314
Kunming,7/2/2020,2.5,100,17,38,52.34961268
Kunming,7/3/2020,2.5,100,18,34,52.63404745
Kunming,7/4/2020,3.6,88,18,38,52.38610506
Kunming,7/5/2020,3.6,93,18,34,53.43034374
Kunming,7/6/2020,5.6,88,18,34,56.80997337
Kunming,7/7/2020,5.6,82,18,34,55.30997337
Kunming,7/8/2020,5.6,88,18,38,57.01573469
Kunming,7/9/2020,5.6,93,18,25,57.59701041
Kunming,7/10/2020,6.6,93,18,30,60.16902687
Kunming,7/11/2020,7.7,88,17,25,60.71792544
Kunming,7/12/2020,3.6,93,17,38,53.14590898
Kunming,7/13/2020,2.5,100,18,17,51.75956185
Kunming,7/14/2020,5.6,88,16,17,54.95509562
Kunming,7/15/2020,5.6,88,17,30,56.11401598
Kunming,7/16/2020,5.6,82,18,38,55.51573469
Kunming,7/17/2020,5.6,93,18,34,58.05997337
Kunming,7/18/2020,5.6,100,17,30,59.11401598
Kunming,7/19/2020,3.6,100,17,30,54.48438635
Kunming,7/20/2020,2.5,100,18,30,52.42828613
Kunming,7/21/2020,5.6,100,18,25,59.34701041
Kunming,7/22/2020,5.6,93,17,21,56.90105301
Kunming,7/23/2020,5.6,93,17,25,57.10681433
Kunming,7/24/2020,4.6,82,16,38,52.22052772
Kunming,7/25/2020,4.6,77,17,46,51.87224643
Kunming,7/26/2020,3.6,93,18,53,54.40771
Kunming,7/27/2020,2.5,64,12,57,41.87599855
Kunming,7/28/2020,2.5,56,13,70,41.03491891
Kunming,7/29/2020,2.5,60,13,85,42.80652384
Kunming,7/30/2020,2.5,68,14,78,44.93663762
Kunming,7/31/2020,1.5,73,16,57,43.77196805
Kunming,8/1/2020,2.5,77,16,61,47.29254418
Kunming,8/2/2020,4.6,88,17,34,54.00496248
Kunming,8/3/2020,3.6,100,17,34,54.69014766
Kunming,8/4/2020,2.5,88,18,34,49.63404745
Kunming,8/5/2020,1.5,78,17,42,44.74055919
Kunming,8/6/2020,1.5,77,17,50,44.90208182
Kunming,8/7/2020,1.5,93,18,34,48.56923263
Kunming,8/8/2020,3.6,88,18,25,51.71738078
Kunming,8/9/2020,4.6,100,19,34,57.98535464
Kunming,8/10/2020,4.6,100,18,30,57.28939724
Kunming,8/11/2020,4.6,93,18,42,56.15668119
Kunming,8/12/2020,3.6,93,19,42,54.33206245
Kunming,8/13/2020,3.6,93,18,34,53.43034374
Kunming,8/14/2020,3.6,88,18,30,51.97458243
Kunming,8/15/2020,4.6,88,18,34,54.49515856
Kunming,8/16/2020,2.5,100,18,38,52.83980876
Kunming,8/17/2020,2.5,100,17,21,51.47512709
Kunming,8/18/2020,2.5,100,17,21,51.47512709
Kunming,8/19/2020,3.6,100,15,25,53.24679254
Kunming,8/20/2020,1.5,93,16,53,48.56620673
Kunming,8/21/2020,2.5,88,17,63,50.63562092
Kunming,8/22/2020,2.5,93,17,68,52.14282256
Kunming,8/23/2020,4.6,82,16,46,52.63205035
Kunming,8/24/2020,4.6,93,17,34,55.25496248
Kunming,8/25/2020,1.5,64,11,53,38.86522634
Kunming,8/26/2020,1.5,52,11,63,36.37962963
Kunming,8/27/2020,5.6,63,13,70,49.96084483
Kunming,8/28/2020,3.6,64,15,63,46.20152505
Kunming,8/29/2020,2.5,93,17,53,51.37121762
Kunming,8/30/2020,1.5,100,18,50,51.1422779
Kunming,8/31/2020,2.5,100,16,50,52.47670056
Kunming,9/1/2020,1.5,88,13,68,46.61722343
Kunming,9/2/2020,2.5,72,14,87,46.39960058
Kunming,9/3/2020,2.5,77,16,80,48.26991043
Kunming,9/4/2020,3.6,88,17,68,53.43911886
Kunming,9/5/2020,4.6,82,16,63,53.50653595
Kunming,9/6/2020,4.6,100,17,55,58.08520939
Kunming,9/7/2020,2.5,87,15,42,48.32498184
Kunming,9/8/2020,1.5,77,16,65,45.18349068
Kunming,9/9/2020,1.5,93,17,59,49.36504478
Kunming,9/10/2020,3.6,100,18,42,55.59186638
Kunming,9/11/2020,2.5,100,17,42,52.555374
Kunming,9/12/2020,1.5,100,18,42,50.73075527
Kunming,9/13/2020,2.5,100,18,30,52.42828613
Kunming,9/14/2020,3.6,100,18,34,55.18034374
Kunming,9/15/2020,3.6,100,18,34,55.18034374
Kunming,9/16/2020,3.6,100,18,38,55.38610506
Kunming,9/17/2020,5.6,93,16,42,57.49110385
Kunming,9/18/2020,4.6,93,13,42,53.7057008
Kunming,9/19/2020,3.6,100,16,53,55.17731784
Kunming,9/20/2020,1.5,93,16,38,47.79460179
Kunming,9/21/2020,3.6,100,17,53,55.66751392
Kunming,9/22/2020,3.6,100,18,34,55.18034374
Kunming,9/23/2020,4.6,100,13,30,54.83841685
Kunming,9/24/2020,2.5,100,15,53,52.14082547
Kunming,9/25/2020,4.6,100,17,38,57.2107238
Kunming,9/26/2020,3.6,100,15,42,54.12127814
Kunming,9/27/2020,3.6,93,17,38,53.14590898
Kunming,9/28/2020,4.6,100,18,38,57.70091987
Kunming,9/29/2020,3.6,100,18,38,55.38610506
Kunming,9/30/2020,2.5,100,18,50,53.45709271
Lanzhou,4/1/2020,2.5,86,-2,97,42.57086662
Lanzhou,4/2/2020,1.5,55,-6,93,30.33950617
Lanzhou,4/3/2020,1.5,56,-4,97,31.77565965
Lanzhou,4/4/2020,1.5,56,-4,97,31.77565965
Lanzhou,4/5/2020,1.5,53,-4,102,31.28286129
Lanzhou,4/6/2020,1.5,52,-2,102,32.01325345
Lanzhou,4/7/2020,1.5,51,-2,97,31.5060518
Lanzhou,4/8/2020,2.5,31,-8,93,25.67392883
Lanzhou,4/9/2020,2.5,25,-13,97,21.92870976
Lanzhou,4/10/2020,5.6,20,-13,152,30.68385379
Lanzhou,4/11/2020,1.5,13,-19,89,13.26119584
Lanzhou,4/12/2020,1.5,17,-15,91,16.32486081
Lanzhou,4/13/2020,1.5,25,-10,114,21.95896877
Lanzhou,4/14/2020,1.5,27,-8,127,24.10808521
Lanzhou,4/15/2020,3.6,19,-10,142,26.7604091
Lanzhou,4/16/2020,4.6,17,-12,82,24.50841201
Lanzhou,4/17/2020,2.5,20,-13,85,20.0614258
Lanzhou,4/18/2020,1.5,43,-2,107,30.0204551
Lanzhou,4/19/2020,2.5,36,-4,124,30.47936335
Lanzhou,4/20/2020,2.5,33,-9,107,26.40389736
Lanzhou,4/21/2020,2.5,29,-7,85,25.25260228
Lanzhou,4/22/2020,1.5,39,-6,87,26.0308642
Lanzhou,4/23/2020,1.5,14,-16,80,14.51882111
Lanzhou,4/24/2020,1.5,12,-19,85,12.80543452
Lanzhou,4/25/2020,2.5,12.1,-20,85,14.65505326
Lanzhou,4/26/2020,1.5,11,-20,99,12.78540305
Lanzhou,4/27/2020,2.5,13,-17,114,17.84241104
Lanzhou,4/28/2020,2.5,15,-12,112,20.69051077
Lanzhou,4/29/2020,2.5,14,-13,104,19.53879206
Lanzhou,4/30/2020,2.5,9,-17,104,16.32800775
Lanzhou,5/1/2020,2.5,12,-12,109,19.78618978
Lanzhou,5/2/2020,2.5,16.1,-9,109,22.28177802
Lanzhou,5/3/2020,3.6,22,-2,117,30.1459695
Lanzhou,5/4/2020,1.5,41,3,117,32.48583878
Lanzhou,5/5/2020,2.5,47,3,95,35.16896635
Lanzhou,5/6/2020,3.6,54,7,82,40.75732268
Lanzhou,5/7/2020,1.5,87,9,89,45.48668603
Lanzhou,5/8/2020,1.5,70,2,80,37.34235052
Lanzhou,5/9/2020,2.5,43,-1,65,30.66497216
Lanzhou,5/10/2020,2.5,46,-2,93,32.3651053
Lanzhou,5/11/2020,2,45,-4,102,30.4402687
Lanzhou,5/12/2020,2.5,23,-5,85,24.73299443
Lanzhou,5/13/2020,2.5,36,0,74,29.8681312
Lanzhou,5/14/2020,2.5,38,0,95,31.44837812
Lanzhou,5/15/2020,2.5,47,2,93,34.57588962
Lanzhou,5/16/2020,1.5,41,0,70,28.59755507
Lanzhou,5/17/2020,2.5,14,-7,85,21.50260228
Lanzhou,5/18/2020,1.5,14,-9,97,18.82467925
Lanzhou,5/19/2020,2,32,-2,91,27.60481724
Lanzhou,5/20/2020,1.5,40,2,89,30.30531348
Lanzhou,5/21/2020,1.5,27,-2,85,24.88876785
Lanzhou,5/22/2020,3,23,-1,85,27.85118615
Lanzhou,5/23/2020,1.5,82,9,76,43.56796175
Lanzhou,5/24/2020,1.5,76,6,72,40.3916122
Lanzhou,5/25/2020,1.5,76,6,76,40.59737352
Lanzhou,5/26/2020,1.5,81,6,61,41.07576858
Lanzhou,5/27/2020,1.5,50,3,68,32.21526265
Lanzhou,5/28/2020,1.5,47,3,70,31.56814331
Lanzhou,5/29/2020,1.5,50,3,76,32.62678528
Lanzhou,5/30/2020,1.5,63.2,6,91,38.16897846
Lanzhou,5/31/2020,2,30,1,85,28.2667635
Lanzhou,6/1/2020,2.5,36,1,74,30.35832728
Lanzhou,6/2/2020,2,29,1,76,27.55380053
Lanzhou,6/3/2020,2,28.1,-0.8,80,26.65220891
Lanzhou,6/4/2020,2.5,36,2,74,30.84852336
Lanzhou,6/5/2020,2.5,32,2,74,29.84852336
Lanzhou,6/6/2020,1.5,41.9,4,89,31.76070564
Lanzhou,6/7/2020,4.6,59,4,99,43.72603486
Lanzhou,6/8/2020,2.5,50,2,72,34.2456427
Lanzhou,6/9/2020,2.5,31,1,78,29.3140886
Lanzhou,6/10/2020,2.5,37.9,5,95,33.87435851
Lanzhou,6/11/2020,2.5,46,8,74,36.28969983
Lanzhou,6/12/2020,1.5,27,2,74,26.28370855
Lanzhou,6/13/2020,3.6,59,8,89,42.85760107
Lanzhou,6/14/2020,1.5,52,8,80,35.78352699
Lanzhou,6/15/2020,2.5,55,10,82,39.93161462
Lanzhou,6/16/2020,1.5,93,12,72,47.58278867
Lanzhou,6/17/2020,1.5,47.1,8,68,33.94124304
Lanzhou,6/18/2020,1.5,37,6,80,31.05313483
Lanzhou,6/19/2020,1.5,37,7,65,30.77172597
Lanzhou,6/20/2020,1.5,47,12,76,36.28854999
Lanzhou,6/21/2020,1.5,60,12,76,39.53854999
Lanzhou,6/22/2020,1.5,67,10,65,39.74231421
Lanzhou,6/23/2020,2.5,40,5,74,33.3191116
Lanzhou,6/24/2020,2.5,35,4,76,31.68179618
Lanzhou,6/25/2020,2,21,0,97,26.14385137
Lanzhou,6/26/2020,1.5,59,9,59,36.94347616
Lanzhou,6/27/2020,2.5,43,8,63,34.97385621
Lanzhou,6/28/2020,1.5,38,8,95,33.05513193
Lanzhou,6/29/2020,2,32,4,68,29.36286613
Lanzhou,6/30/2020,2.5,37,5,76,32.67199225
Lanzhou,7/1/2020,2.5,63,13,55,42.01331397
Lanzhou,7/2/2020,1.5,43,10,72,34.10239651
Lanzhou,7/3/2020,1.5,55,10,87,37.87400145
Lanzhou,7/4/2020,1.5,72,10,85,42.02112079
Lanzhou,7/5/2020,1.5,43,8,89,33.99648995
Lanzhou,7/6/2020,1.5,33,7,76,30.3375696
Lanzhou,7/7/2020,1.5,28,5,61,27.3355725
Lanzhou,7/8/2020,1.5,44,11,63,34.37962963
Lanzhou,7/9/2020,2.5,59.1,12,61,40.85675986
Lanzhou,7/10/2020,1.5,68,13,65,41.46290244
Lanzhou,7/11/2020,1.5,87,14,55,46.18869523
Lanzhou,7/12/2020,1.5,82,12.7,57,44.40432099
Lanzhou,7/13/2020,1.5,72,14,63,42.85021786
Lanzhou,7/14/2020,1.5,88,15.7,50,47.01482692
Lanzhou,7/15/2020,1.5,68,14,38,40.56420963
Lanzhou,7/16/2020,1.5,64,13,53,39.84561849
Lanzhou,7/17/2020,1.5,77,13,61,43.50714113
Lanzhou,7/18/2020,2,93,13,53,48.2530259
Lanzhou,7/19/2020,1.5,55,9,59,35.94347616
Lanzhou,7/20/2020,1.5,64,11,61,39.27674897
Lanzhou,7/21/2020,1.5,64,14,55,40.43869523
